-0.177006125,-0.114746697,-0.282201827,-0.231483608,-0.256099671,-0.139622033
-0.210463449,-0.094829209,-0.220712081,-0.223384708,-0.252578974,-0.107499965
-0.203239486,0.005274378,-0.228837267,-0.220245525,-0.247524798,-0.129606694
-0.20541285,0.033439502,-0.247147575,-0.21551998,-0.23774004,-0.148862958
-0.199483126,0.044835165,-0.200476602,-0.212603942,-0.215335444,-0.118275344
-0.198209926,0.051721036,-0.173316166,-0.211203098,-0.199270517,-0.097162664
-0.199314088,0.05125339,-0.175366163,-0.209890753,-0.193805948,-0.095952801
-0.192671388,0.049956758,-0.185689017,-0.207781196,-0.192316011,-0.104693368
-0.194569558,0.052472841,-0.18180868,-0.206957966,-0.190617681,-0.101196893
-0.195062429,0.048921142,-0.187917277,-0.205948979,-0.190348849,-0.105764292
-0.196913391,0.049439896,-0.190970078,-0.205543369,-0.190052956,-0.10840933
-0.195540056,0.050018001,-0.194506958,-0.202966154,-0.189122915,-0.110822782
-0.194765478,0.052621994,-0.19549033,-0.201664582,-0.186781868,-0.111888744
-0.194327399,0.051292695,-0.191944644,-0.197639555,-0.186689913,-0.107429892
-0.1934596,0.051399078,-0.188782766,-0.197530389,-0.186537564,-0.105030984
-0.192842141,0.051954225,-0.190018237,-0.197167382,-0.185640618,-0.106143333
-0.192566141,0.052176028,-0.189118356,-0.197144911,-0.185326144,-0.105475605
-0.192252442,0.056422837,-0.190134525,-0.196851149,-0.183787256,-0.109601468
-0.192069456,0.057335366,-0.189108282,-0.196765557,-0.181899771,-0.109767132
-0.19187203,0.057142228,-0.178061143,-0.19702448,-0.181109995,-0.099535026
-0.191714436,0.058728795,-0.156691864,-0.196799144,-0.178352758,-0.0825352
-0.191602051,0.058892019,-0.162138164,-0.196528643,-0.178358242,-0.085324071
-0.187993661,0.057952378,-0.157205999,-0.195128843,-0.178686604,-0.079322614
-0.187565744,0.058338128,-0.159871161,-0.194594234,-0.178706288,-0.08276809
-0.186590731,0.059523042,-0.169881821,-0.193570063,-0.178636178,-0.095766775
-0.186777398,0.059854481,-0.172325209,-0.193342119,-0.178638503,-0.097395614
-0.185075521,0.057521284,-0.172655106,-0.191304266,-0.180032775,-0.097577833
-0.183254793,0.057495598,-0.177170441,-0.189266041,-0.1800365,-0.101303577
-0.182997361,0.058626484,-0.185024515,-0.18880713,-0.179782391,-0.109941892
-0.182882011,0.056916002,-0.195678934,-0.188676536,-0.180319488,-0.11891631
-0.184266776,0.056915894,-0.198313758,-0.18831946,-0.179403543,-0.121918641
-0.184490845,0.056433663,-0.200063497,-0.188473001,-0.179392695,-0.124250434
-0.184615642,0.055352226,-0.199795708,-0.188561872,-0.179489359,-0.12341775
-0.18459101,0.054421026,-0.196718574,-0.18830891,-0.179677457,-0.121091872
-0.184941545,0.055165265,-0.182326362,-0.188439876,-0.177773282,-0.106063522
-0.185043097,0.055277452,-0.177246064,-0.188470215,-0.176915869,-0.100402735
-0.185818538,0.055500962,-0.172920987,-0.188533112,-0.176646903,-0.097656213
-0.186014444,0.055896409,-0.173199043,-0.188571364,-0.175943196,-0.098169111
-0.188660666,0.057164926,-0.173741654,-0.190905839,-0.174261495,-0.098668799
-0.187660128,0.058300838,-0.160547733,-0.190339252,-0.172886729,-0.081824966
-0.187573716,0.058525313,-0.161488041,-0.190269157,-0.17291379,-0.083329327
-0.187473133,0.058690537,-0.16268672,-0.190198526,-0.172956854,-0.085066982
-0.187532753,0.058045771,-0.163612068,-0.190216258,-0.174066767,-0.086282149
-0.188571379,0.060373776,-0.165270194,-0.190484151,-0.172913387,-0.088852644
-0.187868461,0.060408968,-0.173455372,-0.190359727,-0.172932208,-0.099348195
-0.187780991,0.060557909,-0.18016471,-0.190296873,-0.17285274,-0.104931571
-0.187622547,0.060427886,-0.183988348,-0.189820305,-0.172892883,-0.109379254
-0.187612057,0.060456671,-0.188722089,-0.189511687,-0.173017815,-0.112862319
-0.188085854,0.060626313,-0.183881119,-0.18944028,-0.173032403,-0.108713627
-0.188134193,0.060637146,-0.183817759,-0.189402774,-0.173101023,-0.108584158
inf,inf,inf,inf,inf,inf
-0.188116133,0.059297137,-0.178192437,-0.18942374,-0.174914435,-0.103873312
-0.186808094,0.044430338,-0.192841917,-0.198860079,-0.187175125,-0.109414294
-0.194868177,-0.051204462,-0.192142919,-0.216418013,-0.244477332,-0.086446233
-0.191382721,-0.186240882,-0.35307312,-0.227422744,-0.294260651,-0.115838967
-0.133672044,-0.259183228,-0.416805655,-0.225666553,-0.265119642,-0.192200303
-0.077580646,-0.22381936,-0.421206355,-0.225007445,-0.252939343,-0.238403693
-0.028762069,-0.177868515,-0.360997289,-0.201209232,-0.259284377,-0.213392213
-0.001767216,-0.15918912,-0.348314106,-0.179159731,-0.255056143,-0.204269558
0.028850576,-0.0817509,-0.34373349,-0.143136606,-0.22227186,-0.205789283
0.051580664,-0.008870577,-0.331704527,-0.116948776,-0.181779921,-0.240396276
0.065531254,0.042131416,-0.341389179,-0.093798213,-0.137235701,-0.276297331
0.061041869,0.049722265,-0.346761376,-0.082590595,-0.133118287,-0.283693105
0.074194402,0.032311082,-0.343942344,-0.070288792,-0.145971566,-0.279529035
0.053267889,0.024707578,-0.317003399,-0.084194496,-0.158012316,-0.249859735
0.013803308,-0.149625495,-0.353618205,-0.171023175,-0.208526686,-0.237430856
-0.093172438,-0.187097296,-0.397473693,-0.207419246,-0.206574708,-0.222044155
-0.151122436,-0.149217963,-0.378946871,-0.230276868,-0.244678363,-0.170901254
-0.199692965,-0.106982499,-0.244023234,-0.233595982,-0.251680106,-0.120676242
-0.200791955,0.018516542,-0.257159948,-0.218179554,-0.217249155,-0.144188985
-0.210786805,0.039868981,-0.222507715,-0.210439518,-0.203441203,-0.133636087
-0.205742031,0.055744026,-0.213264331,-0.206145853,-0.188410267,-0.134700254
-0.199215844,0.057112809,-0.218438238,-0.203630164,-0.186535567,-0.136444658
-0.206546664,0.059279542,-0.23966299,-0.203385174,-0.181731403,-0.172212645
-0.207766712,0.062167045,-0.264047891,-0.205621257,-0.178885013,-0.195361093
-0.204708502,0.057692308,-0.26630947,-0.207437292,-0.177854344,-0.194387436
-0.200218797,0.058035567,-0.239951566,-0.206452861,-0.174497932,-0.163899466
-0.199722409,0.05869028,-0.219687387,-0.205930531,-0.173800215,-0.142200872
-0.200677484,0.057413958,-0.217960611,-0.205242559,-0.173715055,-0.138834402
-0.200333506,0.0571757,-0.214049146,-0.204728648,-0.174047589,-0.135354802
-0.201896623,0.056809515,-0.2019694,-0.204399362,-0.173558846,-0.123805285
-0.201261863,0.055461399,-0.194296941,-0.20227389,-0.173984811,-0.117816932
-0.201302648,0.054358594,-0.197057694,-0.201871574,-0.175863162,-0.118946157
-0.201721609,0.054527689,-0.198062018,-0.200419173,-0.175969899,-0.120537817
-0.200782374,0.054441333,-0.201442242,-0.197974026,-0.176219985,-0.12266688
-0.200422749,0.0552052,-0.20337972,-0.196645185,-0.176364109,-0.125287965
-0.200074941,0.054897863,-0.204852089,-0.196223557,-0.17672649,-0.126228452
-0.199825227,0.05466377,-0.205115914,-0.195994973,-0.177680299,-0.125945538
-0.199767351,0.054858223,-0.204492033,-0.195787609,-0.177858338,-0.124905802
-0.199591577,0.05818015,-0.200721383,-0.193951339,-0.175071418,-0.12225455
-0.199532509,0.058207635,-0.201008096,-0.194067672,-0.175255626,-0.122520924
-0.19949834,0.059382301,-0.201443881,-0.193466961,-0.175424397,-0.123409636
-0.199693784,0.061522909,-0.201838687,-0.193427294,-0.174692154,-0.123523951
-0.201135352,0.061425205,-0.199059755,-0.194044277,-0.174722701,-0.120044239
-0.201084584,0.061386712,-0.19508265,-0.194337651,-0.174799189,-0.115876935
-0.201090902,0.061814107,-0.195510328,-0.194413215,-0.174118385,-0.11583668
-0.201076999,0.061573043,-0.195806593,-0.194734231,-0.17412284,-0.115228288
-0.201048598,0.06060414,-0.19538784,-0.196222574,-0.174140096,-0.113133639
-0.201002628,0.060563032,-0.195507556,-0.196427897,-0.174027741,-0.113344833
-0.201156914,0.060465731,-0.197274581,-0.198367178,-0.174155876,-0.113658063
-0.200998336,0.060659636,-0.195441037,-0.198239908,-0.173845559,-0.111881323
-0.199966565,0.060875084,-0.194396019,-0.19755131,-0.173811823,-0.110569395
-0.1999522,0.060936492,-0.195727631,-0.197656199,-0.173495367,-0.112184323
-0.199286655,0.061981272,-0.187972739,-0.197334751,-0.172417805,-0.106999733
-0.200726539,0.06196022,-0.190008476,-0.198200032,-0.17245993,-0.109459236
-0.200080708,0.06179719,-0.196017817,-0.197934613,-0.172471195,-0.115938105
-0.200134888,0.061558343,-0.197845384,-0.197945684,-0.172562897,-0.117761545
-0.200059801,0.061168604,-0.198849484,-0.197950125,-0.172869205,-0.118482411
-0.200064644,0.058708053,-0.196440071,-0.198042318,-0.175477818,-0.115050539
-0.200029805,0.058291756,-0.194570929,-0.197903082,-0.176124126,-0.113493919
-0.201584905,0.057552855,-0.187492356,-0.198056027,-0.177070901,-0.108068272
